freq_low_mhz,freq_high_mhz,country,region,service,status,application,footnotes,typical_devices,source,note
0.225000,0.235000,USA,USA,MOBILE,PRIMARY,,G27,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.226000,0.231500,USA,USA,EARTH EXPLORATION-SATELLITE (passive),Secondary,,US246,"Radio telescopes, scientific receivers; Satellite phones, VSAT terminals, satellite internet; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.226000,0.231500,USA,USA,RADIO ASTRONOMY,PRIMARY,,US246,"Radio telescopes, scientific receivers; Satellite phones, VSAT terminals, satellite internet; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.226000,0.231500,USA,USA,SPACE RESEARCH (passive),Secondary,,US246,"Radio telescopes, scientific receivers; Satellite phones, VSAT terminals, satellite internet; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.231500,0.232000,USA,USA,FIXED,PRIMARY,,,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.231500,0.232000,USA,USA,MOBILE,PRIMARY,,,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.231500,0.232000,USA,USA,Radiolocation,Secondary,,,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.232000,0.235000,USA,USA,FIXED,PRIMARY,,,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.232000,0.235000,USA,USA,FIXED-SATELLITE (space-to-Earth),Secondary,,,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.232000,0.235000,USA,USA,MOBILE,PRIMARY,,,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.232000,0.235000,USA,USA,Radiolocation,Secondary,,,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.235000,0.267000,USA,USA,FIXED,PRIMARY,,5.111 5.256 G27 G100,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.235000,0.267000,USA,USA,MOBILE,PRIMARY,,5.111 5.256 G27 G100,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.235000,0.238000,USA,USA,EARTH EXPLORATION-SATELLITE (passive),Secondary,,5.563A 5.563B,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.235000,0.238000,USA,USA,FIXED-SATELLITE (space-to-Earth),Secondary,,5.563A 5.563B,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.235000,0.238000,USA,USA,SPACE RESEARCH (passive),Secondary,,5.563A 5.563B,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.238000,0.240000,ITU,Region 1/2,FIXED,PRIMARY,,,"GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G); Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.238000,0.240000,ITU,Region 1/2,FIXED-SATELLITE (space-to-Earth),Secondary,,,"GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G); Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.238000,0.240000,ITU,Region 1/2,MOBILE,PRIMARY,,,"GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G); Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.238000,0.240000,ITU,Region 1/2,RADIOLOCATION,PRIMARY,,,"GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G); Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.238000,0.240000,ITU,Region 1/2,RADIONAVIGATION,PRIMARY,,,"GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G); Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.238000,0.240000,ITU,Region 1/2,RADIONAVIGATION-SATELLITE,PRIMARY,,,"GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G); Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.240000,0.241000,ITU,Region 1/2,FIXED,PRIMARY,,,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.240000,0.241000,ITU,Region 1/2,MOBILE,PRIMARY,,,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.240000,0.241000,ITU,Region 1/2,RADIOLOCATION,PRIMARY,,,"Radar systems, speed guns, weather radar; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.241000,0.248000,ITU,Region 1/2,RADIO ASTRONOMY,PRIMARY,,,"Radio telescopes, scientific receivers; Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.241000,0.248000,ITU,Region 1/2,RADIOLOCATION,PRIMARY,,,"Radio telescopes, scientific receivers; Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.241000,0.248000,ITU,Region 3,RADIO ASTRONOMY,PRIMARY,,,"Radio telescopes, scientific receivers; Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.241000,0.248000,ITU,Region 3,RADIOLOCATION,PRIMARY,,,"Radio telescopes, scientific receivers; Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.241000,0.248000,ITU,Region 3,Amateur,Secondary,,,"Radio telescopes, scientific receivers; Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.241000,0.248000,ITU,Region 3,Amateur-satellite,Secondary,,,"Radio telescopes, scientific receivers; Radar systems, speed guns, weather radar",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.248000,0.250000,ITU,Region 1/2,Radio astronomy,Secondary,,,"Radio telescopes, scientific receivers",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.248000,0.250000,ITU,Region 3,AMATEUR,PRIMARY,,,"Radio telescopes, scientific receivers",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.248000,0.250000,ITU,Region 3,AMATEUR-SATELLITE,PRIMARY,,,"Radio telescopes, scientific receivers",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.248000,0.250000,ITU,Region 3,Radio astronomy,Secondary,,,"Radio telescopes, scientific receivers",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.250000,0.252000,ITU,Region 1/2,EARTH EXPLORATION-SATELLITE (passive),Secondary,,,"Radio telescopes, scientific receivers; Satellite phones, VSAT terminals, satellite internet; Deep space probes, scientific satellites",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.250000,0.252000,ITU,Region 1/2,RADIO ASTRONOMY,PRIMARY,,US74,"Radio telescopes, scientific receivers; Satellite phones, VSAT terminals, satellite internet; Deep space probes, scientific satellites",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.250000,0.252000,ITU,Region 1/2,SPACE RESEARCH (passive),Secondary,,,"Radio telescopes, scientific receivers; Satellite phones, VSAT terminals, satellite internet; Deep space probes, scientific satellites",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.252000,0.265000,ITU,Region 1/2,FIXED,PRIMARY,,,"Radio telescopes, scientific receivers; GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.252000,0.265000,ITU,Region 1/2,MOBILE,PRIMARY,,,"Radio telescopes, scientific receivers; GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.252000,0.265000,ITU,Region 1/2,MOBILE-SATELLITE (Earth-to-space),Secondary,,,"Radio telescopes, scientific receivers; GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.252000,0.265000,ITU,Region 1/2,RADIO ASTRONOMY,PRIMARY,,,"Radio telescopes, scientific receivers; GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.252000,0.265000,ITU,Region 1/2,RADIONAVIGATION,PRIMARY,,,"Radio telescopes, scientific receivers; GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.252000,0.265000,ITU,Region 1/2,RADIONAVIGATION-SATELLITE,PRIMARY,,,"Radio telescopes, scientific receivers; GPS receivers, GNSS devices; Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
